,0
X8_Pexidartinib_hydrochloride_0_5_uM_,"8_[('Pexidartinib (hydrochloride)', 0.5, 'uM')]"
X8_Phenytoin_sodium_0_5_uM_,"8_[('Phenytoin (sodium)', 0.5, 'uM')]"
X8_Pitavastatin_Calcium_0_5_uM_,"8_[('Pitavastatin (Calcium)', 0.5, 'uM')]"
X8_Posaconazole_0_5_uM_,"8_[('Posaconazole', 0.5, 'uM')]"
X8_Pravastatin_sodium_0_5_uM_,"8_[('Pravastatin (sodium)', 0.5, 'uM')]"
X8_Procainamide_hydrochloride_0_5_uM_,"8_[('Procainamide (hydrochloride)', 0.5, 'uM')]"
X8_Quinidine_15_dihydroquinidine_0_5_uM_,"8_[('Quinidine (15% dihydroquinidine)', 0.5, 'uM')]"
X8_Rifaximin_0_5_uM_,"8_[('Rifaximin', 0.5, 'uM')]"
X8_Rosiglitazone_0_5_uM_,"8_[('Rosiglitazone', 0.5, 'uM')]"
X8_Roxadustat_0_5_uM_,"8_[('Roxadustat', 0.5, 'uM')]"
X8_Rucaparib_phosphate_0_5_uM_,"8_[('Rucaparib (phosphate)', 0.5, 'uM')]"
X8_Rutin_trihydrate_0_5_uM_,"8_[('Rutin (trihydrate)', 0.5, 'uM')]"
X8_Sacubitril_Valsartan_0_5_uM_,"8_[('Sacubitril/Valsartan', 0.5, 'uM')]"
X8_Sildenafil_0_5_uM_,"8_[('Sildenafil', 0.5, 'uM')]"
X8_Silodosin_0_5_uM_,"8_[('Silodosin', 0.5, 'uM')]"
X8_Simotinib_0_5_uM_,"8_[('Simotinib', 0.5, 'uM')]"
X8_Sivelestat_sodium_tetrahydrate_0_5_uM_,"8_[('Sivelestat (sodium tetrahydrate)', 0.5, 'uM')]"
X8_Sulfatinib_0_5_uM_,"8_[('Sulfatinib', 0.5, 'uM')]"
X8_Tadalafil_0_5_uM_,"8_[('Tadalafil', 0.5, 'uM')]"
X8_Tetracycline_hydrochloride_0_5_uM_,"8_[('Tetracycline (hydrochloride)', 0.5, 'uM')]"
X8_Thymopentin_0_5_uM_,"8_[('Thymopentin', 0.5, 'uM')]"
X8_Tirabrutinib_0_5_uM_,"8_[('Tirabrutinib', 0.5, 'uM')]"
X8_Tolmetin_0_5_uM_,"8_[('Tolmetin', 0.5, 'uM')]"
X8_Topotecan_hydrochloride_0_5_uM_,"8_[('Topotecan (hydrochloride)', 0.5, 'uM')]"
X8_Trametinib_DMSO_TF_solvate_0_5_uM_,"8_[('Trametinib (DMSO_TF solvate)', 0.5, 'uM')]"
X8_Tranilast_0_5_uM_,"8_[('Tranilast', 0.5, 'uM')]"
X8_Verapamil_0_5_uM_,"8_[('Verapamil', 0.5, 'uM')]"
X8_Verteporfin_0_5_uM_,"8_[('Verteporfin', 0.5, 'uM')]"
X8_crizotinib_0_5_uM_,"8_[('crizotinib', 0.5, 'uM')]"
X9_S_Crizotinib_5_0_uM_,"9_[('(S)-Crizotinib', 5.0, 'uM')]"
X9_Adagrasib_0_05_uM_,"9_[('Adagrasib', 0.05, 'uM')]"
X9_Adagrasib_5_0_uM_,"9_[('Adagrasib', 5.0, 'uM')]"
X9_Afatinib_5_0_uM_,"9_[('Afatinib', 5.0, 'uM')]"
X9_Almonertinib_mesylate_5_0_uM_,"9_[('Almonertinib (mesylate)', 5.0, 'uM')]"
X9_Altretamine_5_0_uM_,"9_[('Altretamine', 5.0, 'uM')]"
X9_Apalutamide_5_0_uM_,"9_[('Apalutamide', 5.0, 'uM')]"
X9_Arbutin_5_0_uM_,"9_[('Arbutin', 5.0, 'uM')]"
X9_Belumosudil_5_0_uM_,"9_[('Belumosudil', 5.0, 'uM')]"
X9_Bendamustine_5_0_uM_,"9_[('Bendamustine', 5.0, 'uM')]"
X9_Benproperine_phosphate_5_0_uM_,"9_[('Benproperine (phosphate)', 5.0, 'uM')]"
X9_Berbamine_dihydrochloride_5_0_uM_,"9_[('Berbamine (dihydrochloride)', 5.0, 'uM')]"
X9_Bestatin_5_0_uM_,"9_[('Bestatin', 5.0, 'uM')]"
X9_Betamethasone_dipropionate_5_0_uM_,"9_[('Betamethasone dipropionate', 5.0, 'uM')]"
X9_Bisoprolol_hemifumarate_5_0_uM_,"9_[('Bisoprolol (hemifumarate)', 5.0, 'uM')]"
X9_Bosentan_hydrate_5_0_uM_,"9_[('Bosentan (hydrate)', 5.0, 'uM')]"
X9_Canagliflozin_5_0_uM_,"9_[('Canagliflozin', 5.0, 'uM')]"
X9_Cilostazol_5_0_uM_,"9_[('Cilostazol', 5.0, 'uM')]"
X9_Clofarabine_5_0_uM_,"9_[('Clofarabine', 5.0, 'uM')]"
X9_Cobimetinib_5_0_uM_,"9_[('Cobimetinib', 5.0, 'uM')]"
X9_Cytarabine_hydrochloride_5_0_uM_,"9_[('Cytarabine (hydrochloride)', 5.0, 'uM')]"
X9_Cytarabine_5_0_uM_,"9_[('Cytarabine', 5.0, 'uM')]"
X9_Daidzin_5_0_uM_,"9_[('Daidzin', 5.0, 'uM')]"
X9_Dapagliflozin_2S_1_2_propanediol_hydrate_5_0_uM_,"9_[('Dapagliflozin ((2S)-1,2-propanediol, hydrate)', 5.0, 'uM')]"
X9_Decitabine_5_0_uM_,"9_[('Decitabine', 5.0, 'uM')]"
X9_Dexmedetomidine_5_0_uM_,"9_[('Dexmedetomidine', 5.0, 'uM')]"
X9_Dimethyl_fumarate_5_0_uM_,"9_[('Dimethyl fumarate', 5.0, 'uM')]"
X9_Dinaciclib_5_0_uM_,"9_[('Dinaciclib', 5.0, 'uM')]"
X9_Diphenhydramine_5_0_uM_,"9_[('Diphenhydramine', 5.0, 'uM')]"
X9_Docetaxel_Trihydrate_5_0_uM_,"9_[('Docetaxel (Trihydrate)', 5.0, 'uM')]"
X9_Dorzolamide_hydrochloride_5_0_uM_,"9_[('Dorzolamide (hydrochloride)', 5.0, 'uM')]"
X9_Doxorubicin_hydrochloride_5_0_uM_,"9_[('Doxorubicin (hydrochloride)', 5.0, 'uM')]"
X9_Doxycycline_monohydrate_5_0_uM_,"9_[('Doxycycline (monohydrate)', 5.0, 'uM')]"
X9_Entecavir_monohydrate_5_0_uM_,"9_[('Entecavir (monohydrate)', 5.0, 'uM')]"
X9_Epirubicin_hydrochloride_5_0_uM_,"9_[('Epirubicin (hydrochloride)', 5.0, 'uM')]"
X9_Eplerenone_5_0_uM_,"9_[('Eplerenone', 5.0, 'uM')]"
X9_Erlotinib_5_0_uM_,"9_[('Erlotinib', 5.0, 'uM')]"
X9_Fenofibrate_5_0_uM_,"9_[('Fenofibrate', 5.0, 'uM')]"
X9_Ferulic_acid_5_0_uM_,"9_[('Ferulic acid', 5.0, 'uM')]"
X9_Finasteride_5_0_uM_,"9_[('Finasteride', 5.0, 'uM')]"
X9_Flumatinib_mesylate_5_0_uM_,"9_[('Flumatinib (mesylate)', 5.0, 'uM')]"
X9_Fluvoxamine_5_0_uM_,"9_[('Fluvoxamine', 5.0, 'uM')]"
X9_Fumaric_acid_5_0_uM_,"9_[('Fumaric acid', 5.0, 'uM')]"
X9_Glycyrrhizic_acid_5_0_uM_,"9_[('Glycyrrhizic acid', 5.0, 'uM')]"
X9_Harringtonine_5_0_uM_,"9_[('Harringtonine', 5.0, 'uM')]"
X9_Hesperidin_5_0_uM_,"9_[('Hesperidin', 5.0, 'uM')]"
X9_Hydroxyurea_5_0_uM_,"9_[('Hydroxyurea', 5.0, 'uM')]"
X9_Imiquimod_maleate_5_0_uM_,"9_[('Imiquimod (maleate)', 5.0, 'uM')]"
X9_Irinotecan_hydrochloride_5_0_uM_,"9_[('Irinotecan (hydrochloride)', 5.0, 'uM')]"
X9_Levobupivacaine_hydrochloride_5_0_uM_,"9_[('Levobupivacaine (hydrochloride)', 5.0, 'uM')]"
X9_Ligustrazine_5_0_uM_,"9_[('Ligustrazine', 5.0, 'uM')]"
X9_Lucanthone_5_0_uM_,"9_[('Lucanthone', 5.0, 'uM')]"
X9_Macitentan_5_0_uM_,"9_[('Macitentan', 5.0, 'uM')]"
X9_Mebendazole_5_0_uM_,"9_[('Mebendazole', 5.0, 'uM')]"
X9_Menadione_5_0_uM_,"9_[('Menadione', 5.0, 'uM')]"
X9_Mifepristone_5_0_uM_,"9_[('Mifepristone', 5.0, 'uM')]"
X9_Monocrotaline_5_0_uM_,"9_[('Monocrotaline', 5.0, 'uM')]"
X9_Mozavaptan_5_0_uM_,"9_[('Mozavaptan', 5.0, 'uM')]"
X9_Naproxen_5_0_uM_,"9_[('Naproxen', 5.0, 'uM')]"
X9_Nevirapine_5_0_uM_,"9_[('Nevirapine', 5.0, 'uM')]"
X9_Niclosamide_olamine_5_0_uM_,"9_[('Niclosamide (olamine)', 5.0, 'uM')]"
X9_Orlistat_5_0_uM_,"9_[('Orlistat', 5.0, 'uM')]"
X9_Pemetrexed_5_0_uM_,"9_[('Pemetrexed', 5.0, 'uM')]"
X9_Penfluridol_5_0_uM_,"9_[('Penfluridol', 5.0, 'uM')]"
X9_Peretinoin_5_0_uM_,"9_[('Peretinoin', 5.0, 'uM')]"
X9_Pexidartinib_hydrochloride_5_0_uM_,"9_[('Pexidartinib (hydrochloride)', 5.0, 'uM')]"
X9_Phenytoin_sodium_5_0_uM_,"9_[('Phenytoin (sodium)', 5.0, 'uM')]"
X9_Pitavastatin_Calcium_5_0_uM_,"9_[('Pitavastatin (Calcium)', 5.0, 'uM')]"
X9_Posaconazole_5_0_uM_,"9_[('Posaconazole', 5.0, 'uM')]"
X9_Pravastatin_sodium_5_0_uM_,"9_[('Pravastatin (sodium)', 5.0, 'uM')]"
X9_Procainamide_hydrochloride_5_0_uM_,"9_[('Procainamide (hydrochloride)', 5.0, 'uM')]"
X9_Quinidine_15_dihydroquinidine_5_0_uM_,"9_[('Quinidine (15% dihydroquinidine)', 5.0, 'uM')]"
X9_Rifaximin_5_0_uM_,"9_[('Rifaximin', 5.0, 'uM')]"
X9_Rosiglitazone_5_0_uM_,"9_[('Rosiglitazone', 5.0, 'uM')]"
X9_Roxadustat_5_0_uM_,"9_[('Roxadustat', 5.0, 'uM')]"
X9_Rucaparib_phosphate_5_0_uM_,"9_[('Rucaparib (phosphate)', 5.0, 'uM')]"
X9_Rutin_trihydrate_5_0_uM_,"9_[('Rutin (trihydrate)', 5.0, 'uM')]"
X9_Sacubitril_Valsartan_5_0_uM_,"9_[('Sacubitril/Valsartan', 5.0, 'uM')]"
X9_Sildenafil_5_0_uM_,"9_[('Sildenafil', 5.0, 'uM')]"
X9_Silodosin_5_0_uM_,"9_[('Silodosin', 5.0, 'uM')]"
X9_Simotinib_5_0_uM_,"9_[('Simotinib', 5.0, 'uM')]"
X9_Sivelestat_sodium_tetrahydrate_5_0_uM_,"9_[('Sivelestat (sodium tetrahydrate)', 5.0, 'uM')]"
X9_Sulfatinib_5_0_uM_,"9_[('Sulfatinib', 5.0, 'uM')]"
X9_Tadalafil_5_0_uM_,"9_[('Tadalafil', 5.0, 'uM')]"
X9_Tetracycline_hydrochloride_5_0_uM_,"9_[('Tetracycline (hydrochloride)', 5.0, 'uM')]"
X9_Thymopentin_5_0_uM_,"9_[('Thymopentin', 5.0, 'uM')]"
X9_Tirabrutinib_5_0_uM_,"9_[('Tirabrutinib', 5.0, 'uM')]"
X9_Tolmetin_5_0_uM_,"9_[('Tolmetin', 5.0, 'uM')]"
X9_Topotecan_hydrochloride_5_0_uM_,"9_[('Topotecan (hydrochloride)', 5.0, 'uM')]"
X9_Trametinib_DMSO_TF_solvate_5_0_uM_,"9_[('Trametinib (DMSO_TF solvate)', 5.0, 'uM')]"
X9_Tranilast_5_0_uM_,"9_[('Tranilast', 5.0, 'uM')]"
X9_Verapamil_5_0_uM_,"9_[('Verapamil', 5.0, 'uM')]"
X9_Verteporfin_5_0_uM_,"9_[('Verteporfin', 5.0, 'uM')]"
X9_crizotinib_5_0_uM_,"9_[('crizotinib', 5.0, 'uM')]"
XSO_TF_0_0_uM_,"[('DMSO_TF', 0.0, 'uM')]"
X18β_Glycyrrhetinic_acid_0_05_uM_,"[('18β-Glycyrrhetinic acid', 0.05, 'uM')]"
X18β_Glycyrrhetinic_acid_0_5_uM_,"[('18β-Glycyrrhetinic acid', 0.5, 'uM')]"
X18β_Glycyrrhetinic_acid_5_0_uM_,"[('18β-Glycyrrhetinic acid', 5.0, 'uM')]"
X5_Fluorouracil_5_0_uM_,"[('5-Fluorouracil', 5.0, 'uM')]"
X5_Fluorouracil_0_5_uM_,"[('5-Fluorouracil', 0.5, 'uM')]"
X5_Fluorouracil_0_05_uM_,"[('5-Fluorouracil', 0.05, 'uM')]"
γ_Oryzanol_5_0_uM_,"[('γ-Oryzanol', 5.0, 'uM')]"
γ_Oryzanol_0_5_uM_,"[('γ-Oryzanol', 0.5, 'uM')]"
γ_Oryzanol_0_05_uM_,"[('γ-Oryzanol', 0.05, 'uM')]"
X9_ING_41_5_0_uM_,"[('9-ING-41', 5.0, 'uM')]"
X9_ING_41_0_5_uM_,"[('9-ING-41', 0.5, 'uM')]"
X9_ING_41_0_05_uM_,"[('9-ING-41', 0.05, 'uM')]"
X8_Hydroxyquinoline_5_0_uM_,"[('8-Hydroxyquinoline', 5.0, 'uM')]"
X8_Hydroxyquinoline_0_5_uM_,"[('8-Hydroxyquinoline', 0.5, 'uM')]"
X8_Hydroxyquinoline_0_05_uM_,"[('8-Hydroxyquinoline', 0.05, 'uM')]"
X5_Azacytidine_5_0_uM_,"[('5-Azacytidine', 5.0, 'uM')]"
X5_Azacytidine_0_5_uM_,"[('5-Azacytidine', 0.5, 'uM')]"
X5_Azacytidine_0_05_uM_,"[('5-Azacytidine', 0.05, 'uM')]"
X4EGI_1_5_0_uM_,"[('4EGI-1', 5.0, 'uM')]"
X4EGI_1_0_5_uM_,"[('4EGI-1', 0.5, 'uM')]"
X4EGI_1_0_05_uM_,"[('4EGI-1', 0.05, 'uM')]"
X14_18β_Glycyrrhetinic_acid_5_0_uM_,"[('18β-Glycyrrhetinic acid', 5.0, 'uM')]"
X4_18β_Glycyrrhetinic_acid_0_05_uM_,"[('18β-Glycyrrhetinic acid', 0.05, 'uM')]"
X5_18β_Glycyrrhetinic_acid_0_5_uM_,"[('18β-Glycyrrhetinic acid', 0.5, 'uM')]"
X6_18β_Glycyrrhetinic_acid_5_0_uM_,"[('18β-Glycyrrhetinic acid', 5.0, 'uM')]"
X10_γ_Oryzanol_0_05_uM_,"[('γ-Oryzanol', 0.05, 'uM')]"
X11_γ_Oryzanol_0_5_uM_,"[('γ-Oryzanol', 0.5, 'uM')]"
X12_γ_Oryzanol_5_0_uM_,"[('γ-Oryzanol', 5.0, 'uM')]"
